date,กบินทร์บุรี,กระบี่,กรุงเทพมหานคร,กรุงเทพฯ ท่าเรือคลองเตย,กรุงเทพฯ บางนา สกษ.,กาญจนบุรี,กาฬสินธุ์,กำแพงเพชร,ขอนแก่น,คอหงษ์ สกษ.,จันทบุรี,ฉวาง,ฉะเชิงเทรา,ชลบุรี,ชัยนาท สกษ.,ชัยภูมิ,ชุมพร,ดอยมูเซอ สกษ.,ดอยอ่างขาง,ตรัง,ตราด,ตะกั่วป่า,ตาก,ตากฟ้า สกษ.,ทองผาภูมิ,ทุ่งช้าง,ท่าตูม,ท่าพระ สกษ.,ท่าวังผา,นครปฐม,นครพนม,นครพนม สกษ.,นครราชสีมา,นครศรีธรรมราช,นครศรีธรรมราช สกษ.,นครสวรรค์,นราธิวาส,นางรอง,นำร่อง,น่าน,น่าน สกษ.,บัวชุม,บุรีรัมย์,ปทุมธานี สกษ.,ประจวบคีรีขันธ์,ปราจีนบุรี,ปัตตานี,ปากช่อง สกษ.,พระนครศรีอยุธยา,พระแสง สอท.,พลิ้ว สกษ.,พะเยา,พัทยา,พัทลุง สกษ.,พิจิตร สกษ.,พิษณุโลก,ภูเก็ต,ภูเก็ต (ศูนย์ฯ),มหาสารคาม,มุกดาหาร,ยะลา สกษ.,ระนอง,ระยอง,ราชบุรี,ร้อยเอ็ด,ร้อยเอ็ด สกษ.,ลพบุรี,ลำปาง,ลำปาง สกษ.,ลำพูน,วิเชียรบุรี,ศรีสะเกษ,ศรีสำโรง สกษ.,สกลนคร,สกลนคร สกษ.,สงขลา,สตูล,สนามบินดอนเมือง,สนามบินสุวรรณภูมิ,สมุทรปราการ สกษ.,สระแก้ว,สวี สกษ.,สะเดา,สัตหีบ,สุพรรณบุรี,สุราษฎร์ธานี,สุราษฎร์ธานี สกษ.,สุรินทร์,สุรินทร์ สกษ.,สุโขทัย,หนองคาย,หนองบัวลำภู,หนองพลับ สกษ.,หล่มสัก,หัวหิน,หาดใหญ่,ห้วยโป่ง สกษ.,อรัญประเทศ,อุดรธานี,อุตรดิตถ์,อุบลราชธานี (ศูนย์ฯ),อุบลราชธานี สกษ.,อุ้มผาง,อู่ทอง สกษ.,เกาะลันตา,เกาะสมุย,เกาะสีชัง,เขื่อนภูมิพล,เชียงราย,เชียงราย สกษ.,เชียงใหม่,เถิน,เพชรบุรี,เพชรบูรณ์,เลย,เลย สกษ.,แพร่,แม่สอด,แม่สะเรียง,แม่ฮ่องสอน,แหลมฉบัง,โชคชัย
2016-08-01,1.2,5.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,4.5,1.4,ไม่มีฝน,ไม่มีฝน,2.5,ไม่มีฝน,1.9,1.0,2.0,9.2,72.7,18.6,ไม่มีฝน,3.7,1.5,ไม่มีฝน,0.5,0.6,0.7,ไม่มีฝน,ไม่มีฝน,2.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.3,ไม่มีฝน,4.3,ไม่มีฝน,0.2,,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.6,,0.6,ไม่มีฝน,0.4,4.0,ไม่มีฝน,17.8,14.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,0.2,4.0,4.3,ไม่มีฝน,0.2,0.4,0.9,6.8,1.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,4.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,ไม่มีฝน,ไม่มีฝน,3.3,2.9,0.2,ไม่มีฝน,4.1,ไม่มีฝน,1.4,ไม่มีฝน,ไม่มีฝน,0.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.4,ไม่มีฝน,14.8,1.6,ไม่มีฝน,0.5,0.2,ไม่มีฝน,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.4,14.4,1.0,10.4,1.3,2.7,,ไม่มีฝน
2016-08-02,ไม่มีฝน,8.0,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.1,ไม่มีฝน,17.6,ไม่มีฝน,ไม่มีฝน,0.9,17.1,1.7,ไม่มีฝน,2.8,ไม่มีฝน,17.3,3.5,1.8,10.2,128.8,11.8,0.8,5.5,1.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,6.6,ไม่มีฝน,9.1,1.7,ไม่มีฝน,5.4,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,,8.4,ไม่มีฝน,0.2,ไม่มีฝน,0.5,ไม่มีฝน,2.2,ไม่มีฝน,1.2,,ไม่มีฝน,ไม่มีฝน,2.6,0.3,0.6,12.0,4.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.4,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,0.1,0.2,0.2,17.9,ไม่มีฝน,0.1,0.4,1.7,ไม่มีฝน,ไม่มีฝน,1.2,ไม่มีฝน,ฝนเล็กน้อย,ฝนเล็กน้อย,ไม่มีฝน,1.4,10.2,ไม่มีฝน,ไม่มีฝน,1.0,8.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.0,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,7.7,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,1.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,3.2,2.2,0.5,,0.8
2016-08-03,ไม่มีฝน,9.5,26.5,14.0,0.6,ฝนเล็กน้อย,0.7,49.2,22.2,ไม่มีฝน,0.4,11.4,ไม่มีฝน,ไม่มีฝน,2.8,ไม่มีฝน,22.5,8.1,23.0,9.4,136.5,27.5,ไม่มีฝน,21.8,2.7,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,0.1,0.7,ไม่มีฝน,15.0,1.5,4.5,ฝนเล็กน้อย,ไม่มีฝน,12.8,ไม่มีฝน,ฝนเล็กน้อย,,0.1,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,2.7,ไม่มีฝน,8.8,,0.9,ไม่มีฝน,1.6,5.2,22.2,18.8,53.6,ฝนเล็กน้อย,12.4,ไม่มีฝน,174.9,ไม่มีฝน,ไม่มีฝน,2.6,2.6,0.8,13.8,6.6,ไม่มีฝน,4.7,ฝนเล็กน้อย,ไม่มีฝน,6.7,0.6,ไม่มีฝน,0.5,ฝนเล็กน้อย,0.1,ไม่มีฝน,11.3,,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,4.9,ไม่มีฝน,16.1,ไม่มีฝน,ไม่มีฝน,89.9,4.5,0.3,0.2,ไม่มีฝน,4.6,ฝนเล็กน้อย,ไม่มีฝน,22.8,1.5,ฝนเล็กน้อย,ไม่มีฝน,10.6,ไม่มีฝน,12.2,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.8,10.9,0.3,ไม่มีฝน,ไม่มีฝน,16.3,20.6,8.9,10.5,11.5,ไม่มีฝน,,2.8
2016-08-04,25.1,ฝนเล็กน้อย,ไม่มีฝน,2.4,0.1,0.1,2.0,1.6,10.6,ไม่มีฝน,ไม่มีฝน,7.4,9.1,ฝนเล็กน้อย,4.8,11.3,15.3,9.6,7.0,ไม่มีฝน,17.8,0.4,ไม่มีฝน,1.0,3.0,,ไม่มีฝน,40.9,6.1,ไม่มีฝน,14.8,3.9,12.0,6.9,6.4,1.2,ไม่มีฝน,39.5,ไม่มีฝน,0.8,,18.5,1.8,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.3,0.5,ไม่มีฝน,0.3,,44.0,1.6,ไม่มีฝน,12.1,1.7,ไม่มีฝน,ไม่มีฝน,41.5,ฝนเล็กน้อย,ไม่มีฝน,88.1,ไม่มีฝน,ไม่มีฝน,3.5,4.2,ไม่มีฝน,ไม่มีฝน,0.8,44.2,11.1,15.7,5.0,8.3,4.9,3.4,ไม่มีฝน,ฝนเล็กน้อย,0.4,ไม่มีฝน,7.2,,4.9,ฝนเล็กน้อย,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,4.2,0.5,23.0,4.4,ไม่มีฝน,2.8,ไม่มีฝน,0.2,ฝนเล็กน้อย,9.6,2.4,0.3,4.4,34.1,10.9,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,1.1,ไม่มีฝน,0.1,2.4,1.0,0.6,0.1,0.3,5.2,10.2,0.1,3.0,13.7,ไม่มีฝน,,10.2
2016-08-05,10.0,ไม่มีฝน,19.5,19.3,13.0,7.7,8.1,4.5,42.0,ไม่มีฝน,20.4,ไม่มีฝน,11.7,1.4,1.0,1.5,2.0,4.8,5.4,ไม่มีฝน,37.9,8.1,ไม่มีฝน,ไม่มีฝน,0.7,31.1,1.0,30.3,16.2,4.4,37.6,13.0,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,15.7,2.0,6.1,,18.0,6.5,1.8,ไม่มีฝน,8.2,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,22.9,ไม่มีฝน,0.1,5.2,1.8,ไม่มีฝน,130.6,ไม่มีฝน,ไม่มีฝน,25.6,0.1,1.7,30.0,9.6,ไม่มีฝน,7.6,29.4,ฝนเล็กน้อย,ฝนเล็กน้อย,5.0,4.8,12.4,0.2,ไม่มีฝน,ไม่มีฝน,12.2,10.7,11.1,5.2,ไม่มีฝน,ไม่มีฝน,8.3,ไม่มีฝน,0.4,3.6,128.5,68.0,1.2,0.9,20.5,1.8,4.0,0.8,ไม่มีฝน,0.3,3.9,26.2,31.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,1.6,0.6,29.9,0.8,ฝนเล็กน้อย,40.6,7.6,3.7,3.4,6.6,18.6,5.9,9.1,1.3,,0.1
2016-08-06,12.4,34.0,41.1,35.2,56.9,6.2,ไม่มีฝน,2.7,ไม่มีฝน,ไม่มีฝน,84.0,9.0,40.2,19.4,3.6,ไม่มีฝน,0.4,2.9,0.5,9.4,116.2,3.4,ไม่มีฝน,ไม่มีฝน,13.5,48.4,0.5,2.1,2.9,2.5,ไม่มีฝน,0.2,ไม่มีฝน,ฝนเล็กน้อย,4.2,22.5,ไม่มีฝน,ไม่มีฝน,5.0,0.2,,ไม่มีฝน,13.8,ไม่มีฝน,ไม่มีฝน,52.1,ไม่มีฝน,2.9,ไม่มีฝน,4.5,,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,31.6,0.2,3.4,1.5,ไม่มีฝน,43.2,6.3,ฝนเล็กน้อย,4.8,5.8,0.5,15.7,0.4,ไม่มีฝน,3.1,ไม่มีฝน,14.0,1.1,3.2,ไม่มีฝน,ไม่มีฝน,2.2,26.4,29.7,6.7,2.4,ไม่มีฝน,3.5,ฝนเล็กน้อย,2.4,12.0,ไม่มีฝน,ไม่มีฝน,38.1,40.9,35.2,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ฝนเล็กน้อย,1.0,5.0,11.1,2.0,5.6,4.9,53.0,1.5,ไม่มีฝน,0.7,14.6,2.6,2.5,9.5,2.6,8.1,13.1,34.6,26.8,3.6,0.9,ไม่มีฝน,,ไม่มีฝน
2016-08-07,1.7,21.8,30.5,20.2,6.7,ไม่มีฝน,3.3,ไม่มีฝน,ไม่มีฝน,11.4,43.6,0.7,16.8,82.2,ไม่มีฝน,ไม่มีฝน,10.2,1.6,2.9,4.7,64.0,27.8,ไม่มีฝน,6.0,4.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,1.7,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,18.9,9.4,ไม่มีฝน,8.7,,1.0,0.5,ไม่มีฝน,24.8,22.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,,12.4,ไม่มีฝน,0.4,3.7,ไม่มีฝน,8.4,49.0,ไม่มีฝน,ไม่มีฝน,1.1,15.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.3,19.7,7.0,35.0,ไม่มีฝน,ไม่มีฝน,2.0,34.8,1.5,,ฝนเล็กน้อย,0.2,ไม่มีฝน,3.9,8.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,ไม่มีฝน,3.0,0.3,5.8,2.8,0.2,19.2,ไม่มีฝน,4.4,0.2,0.4,1.6,ไม่มีฝน,0.6,ฝนเล็กน้อย,ไม่มีฝน,1.8,53.2,25.0,3.3,ไม่มีฝน,7.2,0.4,5.5,27.0,0.1,1.8,ไม่มีฝน,ไม่มีฝน,,2.2
2016-08-08,ไม่มีฝน,5.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,1.3,6.0,ไม่มีฝน,15.2,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,9.6,7.6,ไม่มีฝน,9.8,10.5,19.1,4.4,14.8,2.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,45.8,60.4,ไม่มีฝน,1.8,3.7,5.5,ไม่มีฝน,23.2,ไม่มีฝน,ไม่มีฝน,,6.2,ไม่มีฝน,ไม่มีฝน,3.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.0,,ไม่มีฝน,ไม่มีฝน,5.2,4.7,ฝนเล็กน้อย,0.2,1.3,ไม่มีฝน,ไม่มีฝน,10.5,41.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.8,ไม่มีฝน,ไม่มีฝน,11.7,ไม่มีฝน,1.0,51.1,57.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,6.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.1,13.1,ไม่มีฝน,ไม่มีฝน,2.3,45.3,5.5,ไม่มีฝน,1.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,3.3,ไม่มีฝน,2.9,2.0,3.0,ไม่มีฝน,ไม่มีฝน,18.3,ไม่มีฝน,1.8,4.5,5.2,5.1,2.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,7.9,7.7,1.2,13.8,,16.7
2016-08-09,16.2,13.2,16.8,18.2,15.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,23.5,1.4,101.8,ไม่มีฝน,2.9,0.7,3.6,ไม่มีฝน,7.9,1.0,ไม่มีฝน,1.1,27.6,14.3,ไม่มีฝน,ฝนเล็กน้อย,2.2,4.8,ไม่มีฝน,ไม่มีฝน,0.2,2.0,ฝนเล็กน้อย,11.1,21.4,ไม่มีฝน,ไม่มีฝน,20.2,ไม่มีฝน,ไม่มีฝน,1.4,ฝนเล็กน้อย,,5.6,ไม่มีฝน,18.5,12.6,23.9,8.8,12.7,4.9,ไม่มีฝน,,3.5,1.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,13.4,5.5,ไม่มีฝน,0.1,ไม่มีฝน,61.8,ฝนเล็กน้อย,3.5,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.7,10.4,ไม่มีฝน,ไม่มีฝน,13.7,1.5,5.3,15.2,2.6,5.4,0.6,ฝนเล็กน้อย,6.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.1,ไม่มีฝน,0.5,21.5,ไม่มีฝน,ไม่มีฝน,8.7,5.7,ไม่มีฝน,11.9,7.8,3.5,4.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,14.2,7.4,2.5,ไม่มีฝน,,2.0
2016-08-10,33.5,14.8,9.5,6.2,5.4,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,21.0,ไม่มีฝน,21.1,25.9,13.4,2.0,ไม่มีฝน,ไม่มีฝน,0.7,1.9,ไม่มีฝน,1.4,139.0,31.6,ไม่มีฝน,ไม่มีฝน,1.3,ไม่มีฝน,2.1,18.3,ไม่มีฝน,ฝนเล็กน้อย,115.0,50.9,0.4,4.0,3.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.3,2.5,ไม่มีฝน,11.8,5.0,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.6,23.4,5.9,16.8,5.1,17.0,ไม่มีฝน,ไม่มีฝน,3.4,2.9,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.8,ไม่มีฝน,4.7,3.5,ไม่มีฝน,0.8,ไม่มีฝน,3.1,20.0,0.2,4.2,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,9.9,26.1,10.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.1,1.9,ไม่มีฝน,,ไม่มีฝน
2016-08-11,29.3,11.6,32.5,28.0,10.9,ไม่มีฝน,ฝนเล็กน้อย,0.1,ไม่มีฝน,4.0,ไม่มีฝน,6.0,2.1,ไม่มีฝน,0.2,ไม่มีฝน,26.6,0.3,3.0,18.7,48.3,46.9,ไม่มีฝน,0.3,7.8,18.7,ไม่มีฝน,ไม่มีฝน,13.3,ไม่มีฝน,39.6,20.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,31.6,10.4,ไม่มีฝน,ไม่มีฝน,0.9,,3.0,ไม่มีฝน,4.5,ไม่มีฝน,38.3,ไม่มีฝน,ฝนเล็กน้อย,0.5,4.2,,2.4,ไม่มีฝน,2.2,1.2,0.5,9.6,2.5,0.3,88.2,16.7,10.0,ไม่มีฝน,ไม่มีฝน,0.8,1.6,ไม่มีฝน,1.5,1.4,5.6,ไม่มีฝน,ฝนเล็กน้อย,,16.1,19.8,17.1,10.7,0.3,9.9,0.2,6.0,18.2,6.3,ไม่มีฝน,21.2,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.1,3.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.8,1.4,ไม่มีฝน,0.3,ฝนเล็กน้อย,ไม่มีฝน,6.6,3.5,25.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,ไม่มีฝน,3.8,6.2,ไม่มีฝน,12.9,ไม่มีฝน,ไม่มีฝน,0.1,9.7,0.8,ไม่มีฝน,,ไม่มีฝน
2016-08-12,2.6,2.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,27.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.2,0.2,4.5,4.7,11.1,3.3,11.9,ไม่มีฝน,ไม่มีฝน,8.9,26.6,ไม่มีฝน,0.6,14.1,ไม่มีฝน,59.7,39.8,ไม่มีฝน,6.5,ไม่มีฝน,0.1,ไม่มีฝน,2.2,ไม่มีฝน,4.8,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.0,,2.1,ไม่มีฝน,ไม่มีฝน,7.0,ฝนเล็กน้อย,13.8,4.2,0.3,14.2,ไม่มีฝน,14.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,ไม่มีฝน,ฝนเล็กน้อย,6.3,2.2,ไม่มีฝน,1.7,0.9,ไม่มีฝน,5.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,1.4,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,4.2,5.8,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,11.6,ไม่มีฝน,ไม่มีฝน,0.7,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.2,,3.2,0.8,7.7,ไม่มีฝน,5.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.1,4.2,1.3,0.6,ไม่มีฝน,4.9,ไม่มีฝน,ไม่มีฝน,17.3,7.2,4.6,11.8,,ไม่มีฝน
2016-08-13,0.6,31.7,ฝนเล็กน้อย,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.0,26.1,15.7,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,6.1,11.3,0.4,122.8,8.1,21.9,0.3,ไม่มีฝน,22.8,9.8,ไม่มีฝน,ไม่มีฝน,4.9,1.1,,7.4,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.2,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.8,8.8,ไม่มีฝน,ไม่มีฝน,2.6,12.4,,0.1,ไม่มีฝน,16.0,1.0,ไม่มีฝน,10.4,5.3,ไม่มีฝน,3.6,ไม่มีฝน,34.6,4.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,9.1,ไม่มีฝน,1.0,ฝนเล็กน้อย,ไม่มีฝน,0.7,0.1,ไม่มีฝน,4.1,16.0,13.8,0.1,0.3,ไม่มีฝน,2.4,13.6,6.7,ไม่มีฝน,2.4,9.2,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,0.2,1.7,0.5,1.8,3.3,ไม่มีฝน,ฝนเล็กน้อย,2.8,ไม่มีฝน,ไม่มีฝน,7.6,ฝนเล็กน้อย,35.4,ไม่มีฝน,ไม่มีฝน,0.3,4.7,26.6,3.1,ไม่มีฝน,ไม่มีฝน,14.5,ไม่มีฝน,ไม่มีฝน,23.9,21.5,3.1,ฝนเล็กน้อย,,ไม่มีฝน
2016-08-14,0.7,26.2,4.4,ไม่มีฝน,1.8,0.4,ไม่มีฝน,12.8,ไม่มีฝน,ไม่มีฝน,0.2,15.5,6.3,ไม่มีฝน,1.1,ไม่มีฝน,10.2,50.7,9.0,7.8,0.5,9.4,7.6,ไม่มีฝน,40.7,55.8,ไม่มีฝน,ฝนเล็กน้อย,108.1,3.0,57.6,12.0,ไม่มีฝน,0.1,1.5,2.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,136.6,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.6,0.3,ไม่มีฝน,ฝนเล็กน้อย,ฝนเล็กน้อย,1.3,,8.6,ไม่มีฝน,0.4,3.6,13.0,7.6,15.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,40.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,4.5,2.8,2.6,ฝนเล็กน้อย,ไม่มีฝน,7.5,3.2,7.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,ไม่มีฝน,0.2,8.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.6,15.0,0.6,0.2,1.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,8.5,ฝนเล็กน้อย,ฝนเล็กน้อย,54.1,ฝนเล็กน้อย,12.3,4.6,ไม่มีฝน,2.3,25.0,18.8,4.9,2.2,ไม่มีฝน,9.4,9.0,9.8,12.3,52.5,2.7,3.0,,ไม่มีฝน
2016-08-15,16.9,21.4,2.5,3.0,7.2,1.9,ไม่มีฝน,1.9,1.5,0.2,13.6,17.0,9.4,13.9,0.3,0.2,4.7,6.9,2.1,ไม่มีฝน,2.4,4.4,2.0,0.3,44.3,0.6,ไม่มีฝน,0.1,41.2,ไม่มีฝน,37.0,18.7,0.2,1.3,10.2,7.7,ไม่มีฝน,ฝนเล็กน้อย,8.7,38.4,,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,2.2,,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,5.8,4.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,7.1,3.3,5.2,18.0,ฝนเล็กน้อย,2.4,ไม่มีฝน,15.7,0.2,0.5,ไม่มีฝน,ฝนเล็กน้อย,ฝนเล็กน้อย,10.6,7.8,4.7,0.1,2.0,6.3,10.4,9.4,ไม่มีฝน,10.5,0.1,4.3,16.8,0.8,2.0,3.7,9.6,0.1,1.2,6.0,ฝนเล็กน้อย,ไม่มีฝน,4.5,6.8,7.5,4.6,3.5,7.0,0.6,4.4,9.5,12.8,14.8,ฝนเล็กน้อย,ฝนเล็กน้อย,26.1,0.2,2.2,ฝนเล็กน้อย,1.2,1.0,61.6,24.2,1.1,6.0,5.5,1.6,11.0,12.4,40.8,20.2,0.5,4.8,,ฝนเล็กน้อย
